ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
SEN,Centre (>2010),6906534,Children with fever for whom advice or treatment was sought,51.6,1,SN,Senegal,2012,SN2012DHS,ML_FEVT_C_ADV,124966010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLFEVTCADV,SNDHS2012444022,2012-13,DHS,283.0,351.0,,,1.0
SEN,Sud (>2010),5995686,Children with fever for whom advice or treatment was sought,46.9,1,SN,Senegal,2012,SN2012DHS,ML_FEVT_C_ADV,124966010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLFEVTCADV,SNDHS2012444024,2012-13,DHS,296.0,509.0,,,1.0
SEN,Sud (>2010),5480213,Children who took any ACT,34.5,1,SN,Senegal,2012,SN2012DHS,ML_AMLD_C_ACT,125066010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLAMLDCACT,SNDHS2012444024,2012-13,DHS,21.0,34.0,,,1.0
SEN,Nord (>2010),7116952,Children with hemoglobin lower than 8.0 g/dl,8.4,1,SN,Senegal,2012,SN2012DHS,ML_HEMO_C_HL8,125106010.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLHEMOCHL8,SNDHS2012444023,2012-13,DHS,1089.0,1265.0,,,1.0
SEN,Ouest,2716403,Children with hemoglobin lower than 8.0 g/dl,5.2,1,SN,Senegal,2012,SN2012DHS,ML_HEMO_C_HL8,125106010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLHEMOCHL8,SNDHS2012444001,2012-13,DHS,1616.0,826.0,,,1.0
SEN,Centre (>2010),1605700,Children with hemoglobin lower than 8.0 g/dl,13.9,1,SN,Senegal,2012,SN2012DHS,ML_HEMO_C_HL8,125106010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLHEMOCHL8,SNDHS2012444022,2012-13,DHS,1682.0,2088.0,,,1.0
SEN,Sud (>2010),1822533,Children with hemoglobin lower than 8.0 g/dl,14.4,1,SN,Senegal,2012,SN2012DHS,ML_HEMO_C_HL8,125106010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLHEMOCHL8,SNDHS2012444024,2012-13,DHS,906.0,1591.0,,,1.0
SEN,Nord (>2010),7385520,Malaria prevalence according to RDT,0.1,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_RDT,125136010.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLPMALCRDT,SNDHS2012444023,2012-13,DHS,1086.0,1260.0,0.0,0.3,1.0
SEN,Ouest,7215293,Malaria prevalence according to RDT,1.4,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_RDT,125136010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLPMALCRDT,SNDHS2012444001,2012-13,DHS,1612.0,825.0,0.0,3.0,1.0
SEN,Centre (>2010),3666881,Malaria prevalence according to RDT,3,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_RDT,125136010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLPMALCRDT,SNDHS2012444022,2012-13,DHS,1685.0,2093.0,1.4,4.7,1.0
SEN,Sud (>2010),7408326,Malaria prevalence according to RDT,10.3,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_RDT,125136010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLPMALCRDT,SNDHS2012444024,2012-13,DHS,1012.0,1793.0,6.1,14.5,1.0
SEN,Nord (>2010),7333183,Malaria prevalence according to microscopy,0.7,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_MSY,125136110.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLPMALCMSY,SNDHS2012444023,2012-13,DHS,1089.0,1265.0,0.0,1.8,1.0
SEN,Ouest,7408986,Malaria prevalence according to microscopy,0.6,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_MSY,125136110.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLPMALCMSY,SNDHS2012444001,2012-13,DHS,1602.0,821.0,0.0,1.6,1.0
SEN,Centre (>2010),1607567,Malaria prevalence according to microscopy,2.2,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_MSY,125136110.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLPMALCMSY,SNDHS2012444022,2012-13,DHS,1688.0,2093.0,1.0,3.4,1.0
SEN,Sud (>2010),6218187,Malaria prevalence according to microscopy,9.4,1,SN,Senegal,2012,SN2012DHS,ML_PMAL_C_MSY,125136110.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLPMALCMSY,SNDHS2012444024,2012-13,DHS,1028.0,1847.0,5.2,13.6,1.0
SEN,Nord (>2010),2885827,Households with at least one insecticide-treated mosquito net (ITN),80.8,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_ITN,124661020.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETPHITN,SNDHS2014444023,2014,DHS,775.0,909.0,,,1.0
SEN,Ouest,2360508,Households with at least one insecticide-treated mosquito net (ITN),61.9,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_ITN,124661020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETPHITN,SNDHS2014444001,2014,DHS,1787.0,679.0,,,1.0
SEN,Centre (>2010),2578756,Households with at least one insecticide-treated mosquito net (ITN),81.8,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_ITN,124661020.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETPHITN,SNDHS2014444022,2014,DHS,945.0,1260.0,,,1.0
SEN,Sud (>2010),1605717,Households with at least one insecticide-treated mosquito net (ITN),88.9,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_ITN,124661020.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETPHITN,SNDHS2014444024,2014,DHS,724.0,1383.0,,,1.0
SEN,Nord (>2010),2381549,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,37.4,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_IT2,124661100.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2014444023,2014,DHS,774.0,908.0,,,1.0
SEN,Ouest,3319400,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,32,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_IT2,124661100.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETPHIT2,SNDHS2014444001,2014,DHS,1787.0,679.0,,,1.0
SEN,Centre (>2010),6649744,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,33.6,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_IT2,124661100.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2014444022,2014,DHS,943.0,1258.0,,,1.0
SEN,Sud (>2010),2822945,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,49.2,1,SN,Senegal,2014,SN2014DHS,ML_NETP_H_IT2,124661100.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2014444024,2014,DHS,723.0,1382.0,,,1.0
SEN,Nord (>2010),1618887,Persons with access to an insecticide-treated mosquito net (ITN),61.5,1,SN,Senegal,2014,SN2014DHS,ML_ITNA_P_ACC,124732130.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLITNAPACC,SNDHS2014444023,2014,DHS,7360.0,9043.0,,,1.0
SEN,Ouest,6402057,Persons with access to an insecticide-treated mosquito net (ITN),51.7,1,SN,Senegal,2014,SN2014DHS,ML_ITNA_P_ACC,124732130.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLITNAPACC,SNDHS2014444001,2014,DHS,13784.0,5708.0,,,1.0
SEN,Centre (>2010),3614197,Persons with access to an insecticide-treated mosquito net (ITN),56.8,1,SN,Senegal,2014,SN2014DHS,ML_ITNA_P_ACC,124732130.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLITNAPACC,SNDHS2014444022,2014,DHS,9526.0,12410.0,,,1.0
SEN,Sud (>2010),4701635,Persons with access to an insecticide-treated mosquito net (ITN),72.1,1,SN,Senegal,2014,SN2014DHS,ML_ITNA_P_ACC,124732130.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLITNAPACC,SNDHS2014444024,2014,DHS,6151.0,12286.0,,,1.0
SEN,Nord (>2010),6302289,Population who slept under an insecticide-treated mosquito net (ITN) last night,47.7,1,SN,Senegal,2014,SN2014DHS,ML_NETU_P_ITN,124762020.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETUPITN,SNDHS2014444023,2014,DHS,7360.0,9043.0,,,1.0
SEN,Ouest,6372669,Population who slept under an insecticide-treated mosquito net (ITN) last night,33,1,SN,Senegal,2014,SN2014DHS,ML_NETU_P_ITN,124762020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETUPITN,SNDHS2014444001,2014,DHS,13784.0,5708.0,,,1.0
SEN,Centre (>2010),4523884,Population who slept under an insecticide-treated mosquito net (ITN) last night,37.3,1,SN,Senegal,2014,SN2014DHS,ML_NETU_P_ITN,124762020.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETUPITN,SNDHS2014444022,2014,DHS,9526.0,12410.0,,,1.0
SEN,Sud (>2010),6626103,Population who slept under an insecticide-treated mosquito net (ITN) last night,53,1,SN,Senegal,2014,SN2014DHS,ML_NETU_P_ITN,124762020.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETUPITN,SNDHS2014444024,2014,DHS,6151.0,12286.0,,,1.0
SEN,Nord (>2010),5916036,Children under 5 who slept under an insecticide-treated net (ITN),52.6,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_ITN,124836020.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETCCITN,SNDHS2014444023,2014,DHS,1274.0,1575.0,,,1.0
SEN,Ouest,3462392,Children under 5 who slept under an insecticide-treated net (ITN),36.2,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_ITN,124836020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETCCITN,SNDHS2014444001,2014,DHS,1980.0,852.0,,,1.0
SEN,Centre (>2010),4848937,Children under 5 who slept under an insecticide-treated net (ITN),37.9,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_ITN,124836020.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETCCITN,SNDHS2014444022,2014,DHS,1901.0,2438.0,,,1.0
SEN,Sud (>2010),2393338,Children under 5 who slept under an insecticide-treated net (ITN),54.1,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_ITN,124836020.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETCCITN,SNDHS2014444024,2014,DHS,1102.0,2206.0,,,1.0
SEN,Nord (>2010),1618894,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,62.7,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_IT1,124836070.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETCCIT1,SNDHS2014444023,2014,DHS,1069.0,1343.0,,,1.0
SEN,Ouest,4173003,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,52,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_IT1,124836070.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETCCIT1,SNDHS2014444001,2014,DHS,1379.0,616.0,,,1.0
SEN,Centre (>2010),3532655,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,46.2,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_IT1,124836070.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETCCIT1,SNDHS2014444022,2014,DHS,1561.0,1984.0,,,1.0
SEN,Sud (>2010),2559916,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,61.7,1,SN,Senegal,2014,SN2014DHS,ML_NETC_C_IT1,124836070.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETCCIT1,SNDHS2014444024,2014,DHS,967.0,1916.0,,,1.0
SEN,Nord (>2010),4121764,Pregnant women who slept under an insecticide-treated net (ITN),35.4,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_ITN,124863020.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETWWITN,SNDHS2014444023,2014,DHS,136.0,170.0,,,1.0
SEN,Ouest,5466088,Pregnant women who slept under an insecticide-treated net (ITN),28.1,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_ITN,124863020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETWWITN,SNDHS2014444001,2014,DHS,214.0,89.0,,,1.0
SEN,Centre (>2010),3659816,Pregnant women who slept under an insecticide-treated net (ITN),39.9,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_ITN,124863020.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETWWITN,SNDHS2014444022,2014,DHS,212.0,280.0,,,1.0
SEN,Sud (>2010),5690381,Pregnant women who slept under an insecticide-treated net (ITN),56.4,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_ITN,124863020.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETWWITN,SNDHS2014444024,2014,DHS,117.0,239.0,,,1.0
SEN,Nord (>2010),1618901,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,43.7,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_IT1,124863070.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETWWIT1,SNDHS2014444023,2014,DHS,110.0,139.0,,,1.0
SEN,Ouest,1749511,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,50.9,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_IT1,124863070.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETWWIT1,SNDHS2014444001,2014,DHS,118.0,56.0,,,1.0
SEN,Centre (>2010),2162591,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,50.3,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_IT1,124863070.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETWWIT1,SNDHS2014444022,2014,DHS,168.0,219.0,,,1.0
SEN,Sud (>2010),3974785,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,65.4,1,SN,Senegal,2014,SN2014DHS,ML_NETW_W_IT1,124863070.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETWWIT1,SNDHS2014444024,2014,DHS,101.0,205.0,,,1.0
SEN,Nord (>2010),1618923,SP/Fansidar 3+ doses during pregnancy,2.6,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_3SP,124903025.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLIPTPW3SP,SNDHS2014444023,2014,DHS,466.0,558.0,,,1.0
SEN,Ouest,5204563,SP/Fansidar 3+ doses during pregnancy,2.2,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_3SP,124903025.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLIPTPW3SP,SNDHS2014444001,2014,DHS,762.0,306.0,,,1.0
SEN,Centre (>2010),5429765,SP/Fansidar 3+ doses during pregnancy,3.7,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_3SP,124903025.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLIPTPW3SP,SNDHS2014444022,2014,DHS,695.0,892.0,,,1.0
SEN,Sud (>2010),3696069,SP/Fansidar 3+ doses during pregnancy,2.8,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_3SP,124903025.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLIPTPW3SP,SNDHS2014444024,2014,DHS,419.0,828.0,,,1.0
SEN,Nord (>2010),1618905,"SP/Fansidar 2+ doses, at least one during ANC visit",57.2,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_2SA,124903040.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLIPTPW2SA,SNDHS2014444023,2014,DHS,466.0,558.0,,,1.0
SEN,Ouest,5204554,"SP/Fansidar 2+ doses, at least one during ANC visit",36.1,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_2SA,124903040.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLIPTPW2SA,SNDHS2014444001,2014,DHS,762.0,306.0,,,1.0
SEN,Centre (>2010),5429736,"SP/Fansidar 2+ doses, at least one during ANC visit",33.6,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_2SA,124903040.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLIPTPW2SA,SNDHS2014444022,2014,DHS,695.0,892.0,,,1.0
SEN,Sud (>2010),3696025,"SP/Fansidar 2+ doses, at least one during ANC visit",38.5,1,SN,Senegal,2014,SN2014DHS,ML_IPTP_W_2SA,124903040.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLIPTPW2SA,SNDHS2014444024,2014,DHS,419.0,828.0,,,1.0
SEN,Nord (>2010),3898382,Children with fever for whom advice or treatment was sought,60.5,1,SN,Senegal,2014,SN2014DHS,ML_FEVT_C_ADV,124966010.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLFEVTCADV,SNDHS2014444023,2014,DHS,99.0,117.0,,,1.0
SEN,Ouest,6403738,Children with fever for whom advice or treatment was sought,63.5,1,SN,Senegal,2014,SN2014DHS,ML_FEVT_C_ADV,124966010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLFEVTCADV,SNDHS2014444001,2014,DHS,224.0,90.0,,,1.0
SEN,Centre (>2010),3688463,Children with fever for whom advice or treatment was sought,53.3,1,SN,Senegal,2014,SN2014DHS,ML_FEVT_C_ADV,124966010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLFEVTCADV,SNDHS2014444022,2014,DHS,203.0,263.0,,,1.0
SEN,Sud (>2010),4730923,Children with fever for whom advice or treatment was sought,51.6,1,SN,Senegal,2014,SN2014DHS,ML_FEVT_C_ADV,124966010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLFEVTCADV,SNDHS2014444024,2014,DHS,150.0,291.0,,,1.0
SEN,Nord (>2010),2158148,Children with hemoglobin lower than 8.0 g/dl,4.3,1,SN,Senegal,2014,SN2014DHS,ML_HEMO_C_HL8,125106010.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLHEMOCHL8,SNDHS2014444023,2014,DHS,1122.0,1391.0,,,1.0
SEN,Ouest,3349413,Children with hemoglobin lower than 8.0 g/dl,2.6,1,SN,Senegal,2014,SN2014DHS,ML_HEMO_C_HL8,125106010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLHEMOCHL8,SNDHS2014444001,2014,DHS,1715.0,753.0,,,1.0
SEN,Centre (>2010),4408255,Children with hemoglobin lower than 8.0 g/dl,7.8,1,SN,Senegal,2014,SN2014DHS,ML_HEMO_C_HL8,125106010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLHEMOCHL8,SNDHS2014444022,2014,DHS,1670.0,2149.0,,,1.0
SEN,Sud (>2010),6084595,Children with hemoglobin lower than 8.0 g/dl,7.1,1,SN,Senegal,2014,SN2014DHS,ML_HEMO_C_HL8,125106010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLHEMOCHL8,SNDHS2014444024,2014,DHS,957.0,1917.0,,,1.0
SEN,Nord (>2010),1038777,Malaria prevalence according to RDT,0.1,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_RDT,125136010.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLPMALCRDT,SNDHS2014444023,2014,DHS,1122.0,1391.0,0.0,0.3,1.0
SEN,Ouest,7505223,Malaria prevalence according to RDT,0,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_RDT,125136010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLPMALCRDT,SNDHS2014444001,2014,DHS,1702.0,750.0,0.0,0.0,1.0
SEN,Centre (>2010),7203876,Malaria prevalence according to RDT,0.4,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_RDT,125136010.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLPMALCRDT,SNDHS2014444022,2014,DHS,1670.0,2149.0,0.1,0.8,1.0
SEN,Sud (>2010),7104176,Malaria prevalence according to RDT,5.4,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_RDT,125136010.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLPMALCRDT,SNDHS2014444024,2014,DHS,957.0,1916.0,2.1,8.7,1.0
SEN,Nord (>2010),3811150,Malaria prevalence according to microscopy,0.1,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_MSY,125136110.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLPMALCMSY,SNDHS2014444023,2014,DHS,1122.0,1391.0,0.0,0.2,1.0
SEN,Ouest,7237032,Malaria prevalence according to microscopy,0.2,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_MSY,125136110.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLPMALCMSY,SNDHS2014444001,2014,DHS,1702.0,751.0,0.0,0.6,1.0
SEN,Centre (>2010),4653319,Malaria prevalence according to microscopy,0.3,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_MSY,125136110.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLPMALCMSY,SNDHS2014444022,2014,DHS,1670.0,2149.0,0.0,0.6,1.0
SEN,Sud (>2010),7319425,Malaria prevalence according to microscopy,5.9,1,SN,Senegal,2014,SN2014DHS,ML_PMAL_C_MSY,125136110.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLPMALCMSY,SNDHS2014444024,2014,DHS,956.0,1916.0,2.4,9.4,1.0
SEN,Nord (>2010),4948039,Households with at least one insecticide-treated mosquito net (ITN),77.7,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_ITN,124661020.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETPHITN,SNDHS2015444023,2015,DHS,776.0,946.0,,,1.0
SEN,Ouest,5805752,Households with at least one insecticide-treated mosquito net (ITN),60.6,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_ITN,124661020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETPHITN,SNDHS2015444001,2015,DHS,1872.0,785.0,,,1.0
SEN,Centre (>2010),5189796,Households with at least one insecticide-treated mosquito net (ITN),92.8,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_ITN,124661020.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETPHITN,SNDHS2015444022,2015,DHS,1076.0,1280.0,,,1.0
SEN,Sud (>2010),2022071,Households with at least one insecticide-treated mosquito net (ITN),92.2,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_ITN,124661020.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETPHITN,SNDHS2015444024,2015,DHS,787.0,1500.0,,,1.0
SEN,Nord (>2010),5472105,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,32.9,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_IT2,124661100.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2015444023,2015,DHS,776.0,946.0,,,1.0
SEN,Ouest,4646018,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,29.5,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_IT2,124661100.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETPHIT2,SNDHS2015444001,2015,DHS,1863.0,782.0,,,1.0
SEN,Centre (>2010),6547665,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,57.2,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_IT2,124661100.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2015444022,2015,DHS,1076.0,1280.0,,,1.0
SEN,Sud (>2010),1615790,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,51.1,1,SN,Senegal,2015,SN2015DHS,ML_NETP_H_IT2,124661100.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLNETPHIT2,SNDHS2015444024,2015,DHS,785.0,1496.0,,,1.0
SEN,Nord (>2010),1615824,Persons with access to an insecticide-treated mosquito net (ITN),57.9,1,SN,Senegal,2015,SN2015DHS,ML_ITNA_P_ACC,124732130.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLITNAPACC,SNDHS2015444023,2015,DHS,6404.0,7921.0,,,1.0
SEN,Ouest,5496073,Persons with access to an insecticide-treated mosquito net (ITN),50.9,1,SN,Senegal,2015,SN2015DHS,ML_ITNA_P_ACC,124732130.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLITNAPACC,SNDHS2015444001,2015,DHS,13316.0,6346.0,,,1.0
SEN,Centre (>2010),4387909,Persons with access to an insecticide-treated mosquito net (ITN),81.6,1,SN,Senegal,2015,SN2015DHS,ML_ITNA_P_ACC,124732130.0,I,444022.0,1444302.0,Region,Centre (>2010),0,,0.0,1.0,MLITNAPACC,SNDHS2015444022,2015,DHS,11090.0,13298.0,,,1.0
SEN,Sud (>2010),6678197,Persons with access to an insecticide-treated mosquito net (ITN),77.1,1,SN,Senegal,2015,SN2015DHS,ML_ITNA_P_ACC,124732130.0,I,444024.0,1444402.0,Region,Sud (>2010),0,,0.0,1.0,MLITNAPACC,SNDHS2015444024,2015,DHS,7093.0,13477.0,,,1.0
SEN,Nord (>2010),1615894,Population who slept under an insecticide-treated mosquito net (ITN) last night,52.5,1,SN,Senegal,2015,SN2015DHS,ML_NETU_P_ITN,124762020.0,I,444023.0,1444102.0,Region,Nord (>2010),0,,0.0,1.0,MLNETUPITN,SNDHS2015444023,2015,DHS,6404.0,7921.0,,,1.0
SEN,Ouest,7018912,Population who slept under an insecticide-treated mosquito net (ITN) last night,36.1,1,SN,Senegal,2015,SN2015DHS,ML_NETU_P_ITN,124762020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETUPITN,SNDHS2015444001,2015,DHS,13316.0,6346.0,,,1.0
